% time spent exploring,cumulative reward,episodes,mean 10 episode reward,mean 100 episode reward,steps
55,22.95000000000019,460,0.05,0.05,9179
54,23.4500000000002,470,0.05,0.05,9379
53,23.950000000000205,480,0.05,0.05,9579
52,24.450000000000212,490,0.05,0.05,9779
51,24.95000000000022,500,0.05,0.05,9979
50,25.450000000000227,510,0.05,0.05,10179
49,25.950000000000234,520,0.05,0.05,10379
48,26.45000000000024,530,0.05,0.05,10579
47,26.950000000000248,540,0.05,0.05,10779
46,27.450000000000255,550,0.05,0.05,10979
45,27.950000000000262,560,0.05,0.05,11179
44,28.45000000000027,570,0.05,0.05,11379
43,28.950000000000276,580,0.05,0.05,11579
42,29.450000000000284,590,0.05,0.05,11779
41,29.95000000000029,600,0.05,0.05,11979
40,30.450000000000298,610,0.05,0.05,12179
39,30.950000000000305,620,0.05,0.05,12379
38,31.450000000000312,630,0.05,0.05,12579
37,31.95000000000032,640,0.05,0.05,12779
36,32.450000000000294,650,0.05,0.05,12979
35,32.950000000000266,660,0.05,0.05,13179
34,33.45000000000024,670,0.05,0.05,13379
33,33.95000000000021,680,0.05,0.05,13579
32,34.45000000000018,690,0.05,0.05,13779
31,34.95000000000015,700,0.05,0.05,13979
30,35.450000000000124,710,0.05,0.05,14179
29,35.950000000000095,720,0.05,0.05,14379
28,36.45000000000007,730,0.05,0.05,14579
27,36.95000000000004,740,0.05,0.05,14779
26,37.45000000000001,750,0.05,0.05,14979
25,37.94999999999998,760,0.05,0.05,15179
24,38.44999999999995,770,0.05,0.05,15379
23,38.949999999999925,780,0.05,0.05,15579
22,39.449999999999896,790,0.05,0.05,15779
21,39.94999999999987,800,0.05,0.05,15979
20,40.44999999999984,810,0.05,0.05,16179
19,40.94999999999981,820,0.05,0.05,16379
18,41.44999999999978,830,0.05,0.05,16579
17,41.949999999999754,840,0.05,0.05,16779
16,42.449999999999726,850,0.05,0.05,16979
15,42.9499999999997,860,0.05,0.05,17179
14,43.44999999999967,870,0.05,0.05,17379
13,43.94999999999964,880,0.05,0.05,17579
12,44.44999999999961,890,0.05,0.05,17779
11,44.949999999999584,900,0.05,0.05,17979
10,45.449999999999555,910,0.05,0.05,18179
9,45.94999999999953,920,0.05,0.05,18379
8,46.4499999999995,930,0.05,0.05,18579
7,46.94999999999947,940,0.05,0.05,18779
7,47.44999999999944,950,0.05,0.05,18979
6,47.94999999999941,960,0.05,0.05,19179
5,48.449999999999385,970,0.05,0.05,19379
4,48.949999999999356,980,0.05,0.05,19579
3,49.44999999999933,990,0.05,0.05,19779
2,49.9499999999993,1000,0.05,0.05,19979
2,50.44999999999927,1010,0.05,0.05,20179
2,50.94999999999924,1020,0.05,0.05,20379
2,51.449999999999214,1030,0.05,0.05,20579
2,51.949999999999186,1040,0.05,0.05,20779
2,52.44999999999916,1050,0.05,0.05,20979
2,52.94999999999913,1060,0.05,0.05,21179
2,53.4499999999991,1070,0.05,0.05,21379
2,53.94999999999907,1080,0.05,0.05,21579
2,54.449999999999044,1090,0.05,0.05,21779
2,54.949999999999015,1100,0.05,0.05,21979
2,55.44999999999899,1110,0.05,0.05,22179
2,55.94999999999896,1120,0.05,0.05,22379
2,56.44999999999893,1130,0.05,0.05,22579
2,56.9499999999989,1140,0.05,0.05,22779
2,57.44999999999887,1150,0.05,0.05,22979
2,57.949999999998845,1160,0.05,0.05,23179
2,58.449999999998816,1170,0.05,0.05,23379
2,58.94999999999879,1180,0.05,0.05,23579
2,59.44999999999876,1190,0.05,0.05,23779
2,59.94999999999873,1200,0.05,0.05,23979
2,60.4499999999987,1210,0.05,0.05,24179
2,60.949999999998674,1220,0.05,0.05,24379
2,61.449999999998646,1230,0.05,0.05,24579
2,61.94999999999862,1240,0.05,0.05,24779
2,62.44999999999859,1250,0.05,0.05,24979
2,62.94999999999856,1260,0.05,0.05,25179
2,63.44999999999853,1270,0.05,0.05,25379
2,63.949999999998504,1280,0.05,0.05,25579
2,64.44999999999848,1290,0.05,0.05,25779
2,64.94999999999845,1300,0.05,0.05,25979
2,65.44999999999843,1310,0.05,0.05,26179
2,65.9499999999984,1320,0.05,0.05,26379
2,66.44999999999837,1330,0.05,0.05,26579
2,66.94999999999834,1340,0.05,0.05,26779
2,67.44999999999831,1350,0.05,0.05,26979
2,67.94999999999828,1360,0.05,0.05,27179
2,68.44999999999825,1370,0.05,0.05,27379
2,68.94999999999823,1380,0.05,0.05,27579
2,69.4499999999982,1390,0.05,0.05,27779
2,69.94999999999817,1400,0.05,0.05,27979
2,70.44999999999814,1410,0.05,0.05,28179
2,70.94999999999811,1420,0.05,0.05,28379
2,71.44999999999808,1430,0.05,0.05,28579
2,71.94999999999806,1440,0.05,0.05,28779
2,72.44999999999803,1450,0.05,0.05,28979
2,72.949999999998,1460,0.05,0.05,29179
2,73.44999999999797,1470,0.05,0.05,29379
2,73.94999999999794,1480,0.05,0.05,29579
2,74.44999999999791,1490,0.05,0.05,29779
2,74.94999999999789,1500,0.05,0.05,29979
2,75.44999999999786,1510,0.05,0.05,30179
2,75.94999999999783,1520,0.05,0.05,30379
2,76.4499999999978,1530,0.05,0.05,30579
2,76.94999999999777,1540,0.05,0.05,30779
2,77.44999999999774,1550,0.05,0.05,30979
2,77.94999999999771,1560,0.05,0.05,31179
2,78.44999999999769,1570,0.05,0.05,31379
2,78.94999999999766,1580,0.05,0.05,31579
2,79.44999999999763,1590,0.05,0.05,31779
2,79.9499999999976,1600,0.05,0.05,31979
2,80.44999999999757,1610,0.05,0.05,32179
2,80.94999999999754,1620,0.05,0.05,32379
2,81.44999999999752,1630,0.05,0.05,32579
2,81.94999999999749,1640,0.05,0.05,32779
2,82.44999999999746,1650,0.05,0.05,32979
2,82.94999999999743,1660,0.05,0.05,33179
2,83.4499999999974,1670,0.05,0.05,33379
2,83.94999999999737,1680,0.05,0.05,33579
2,84.44999999999735,1690,0.05,0.05,33779
2,84.94999999999732,1700,0.05,0.05,33979
2,85.44999999999729,1710,0.05,0.05,34179
2,85.94999999999726,1720,0.05,0.05,34379
2,86.44999999999723,1730,0.05,0.05,34579
2,86.9499999999972,1740,0.05,0.05,34779
2,87.44999999999717,1750,0.05,0.05,34979
2,87.94999999999715,1760,0.05,0.05,35179
2,88.44999999999712,1770,0.05,0.05,35379
2,88.94999999999709,1780,0.05,0.05,35579
2,89.44999999999706,1790,0.05,0.05,35779
2,89.94999999999703,1800,0.05,0.05,35979
2,90.449999999997,1810,0.05,0.05,36179
2,90.94999999999698,1820,0.05,0.05,36379
2,91.44999999999695,1830,0.05,0.05,36579
2,91.94999999999692,1840,0.05,0.05,36779
2,92.44999999999689,1850,0.05,0.05,36979
2,92.94999999999686,1860,0.05,0.05,37179
2,93.44999999999683,1870,0.05,0.05,37379
2,93.9499999999968,1880,0.05,0.05,37579
2,94.44999999999678,1890,0.05,0.05,37779
2,94.94999999999675,1900,0.05,0.05,37979
2,95.44999999999672,1910,0.05,0.05,38179
2,95.94999999999669,1920,0.05,0.05,38379
2,96.44999999999666,1930,0.05,0.05,38579
2,96.94999999999663,1940,0.05,0.05,38779
2,97.4499999999966,1950,0.05,0.05,38979
2,97.94999999999658,1960,0.05,0.05,39179
2,98.44999999999655,1970,0.05,0.05,39379
2,98.94999999999652,1980,0.05,0.05,39579
2,99.44999999999649,1990,0.05,0.05,39779
2,99.94999999999646,2000,0.05,0.05,39979
2,100.44999999999644,2010,0.05,0.05,40179
2,100.94999999999641,2020,0.05,0.05,40379
2,101.44999999999638,2030,0.05,0.05,40579
2,101.94999999999635,2040,0.05,0.05,40779
2,102.44999999999632,2050,0.05,0.05,40979
2,102.9499999999963,2060,0.05,0.05,41179
2,103.44999999999627,2070,0.05,0.05,41379
2,103.94999999999624,2080,0.05,0.05,41579
2,104.44999999999621,2090,0.05,0.05,41779
2,104.94999999999618,2100,0.05,0.05,41979
2,105.44999999999615,2110,0.05,0.05,42179
2,105.94999999999612,2120,0.05,0.05,42379
2,106.4499999999961,2130,0.05,0.05,42579
2,106.94999999999607,2140,0.05,0.05,42779
2,107.44999999999604,2150,0.05,0.05,42979
2,107.94999999999601,2160,0.05,0.05,43179
2,108.44999999999598,2170,0.05,0.05,43379
2,108.94999999999595,2180,0.05,0.05,43579
2,109.44999999999592,2190,0.05,0.05,43779
2,109.9499999999959,2200,0.05,0.05,43979
2,110.44999999999587,2210,0.05,0.05,44179
2,110.94999999999584,2220,0.05,0.05,44379
2,111.44999999999581,2230,0.05,0.05,44579
2,111.94999999999578,2240,0.05,0.05,44779
2,112.44999999999575,2250,0.05,0.05,44979
2,112.94999999999573,2260,0.05,0.05,45179
2,113.4499999999957,2270,0.05,0.05,45379
2,113.94999999999567,2280,0.05,0.05,45579
2,114.44999999999564,2290,0.05,0.05,45779
2,114.94999999999561,2300,0.05,0.05,45979
2,115.44999999999558,2310,0.05,0.05,46179
2,115.94999999999555,2320,0.05,0.05,46379
2,116.44999999999553,2330,0.05,0.05,46579
2,116.9499999999955,2340,0.05,0.05,46779
2,117.44999999999547,2350,0.05,0.05,46979
2,117.94999999999544,2360,0.05,0.05,47179
2,118.44999999999541,2370,0.05,0.05,47379
2,118.94999999999538,2380,0.05,0.05,47579
2,119.44999999999536,2390,0.05,0.05,47779
2,119.94999999999533,2400,0.05,0.05,47979
2,120.4499999999953,2410,0.05,0.05,48179
2,120.94999999999527,2420,0.05,0.05,48379
2,121.44999999999524,2430,0.05,0.05,48579
2,121.94999999999521,2440,0.05,0.05,48779
2,122.44999999999519,2450,0.05,0.05,48979
2,122.94999999999516,2460,0.05,0.05,49179
2,123.44999999999513,2470,0.05,0.05,49379
2,123.9499999999951,2480,0.05,0.05,49579
2,124.44999999999507,2490,0.05,0.05,49779
2,124.94999999999504,2500,0.05,0.05,49979
2,125.44999999999501,2510,0.05,0.05,50179
2,125.94999999999499,2520,0.05,0.05,50379
2,126.44999999999496,2530,0.05,0.05,50579
2,126.94999999999493,2540,0.05,0.05,50779
2,127.4499999999949,2550,0.05,0.05,50979
2,127.94999999999487,2560,0.05,0.05,51179
2,128.44999999999496,2570,0.05,0.05,51379
2,128.94999999999507,2580,0.05,0.05,51579
2,129.44999999999519,2590,0.05,0.05,51779
2,129.9499999999953,2600,0.05,0.05,51979
2,130.4499999999954,2610,0.05,0.05,52179
2,130.94999999999553,2620,0.05,0.05,52379
2,131.44999999999564,2630,0.05,0.05,52579
2,131.94999999999575,2640,0.05,0.05,52779
2,132.44999999999587,2650,0.05,0.05,52979
2,132.94999999999598,2660,0.05,0.05,53179
2,133.4499999999961,2670,0.05,0.05,53379
2,133.9499999999962,2680,0.05,0.05,53579
2,134.44999999999632,2690,0.05,0.05,53779
2,134.94999999999644,2700,0.05,0.05,53979
2,135.44999999999655,2710,0.05,0.05,54179
2,135.94999999999666,2720,0.05,0.05,54379
2,136.44999999999678,2730,0.05,0.05,54579
2,136.9499999999969,2740,0.05,0.05,54779
2,137.449999999997,2750,0.05,0.05,54979
2,137.94999999999712,2760,0.05,0.05,55179
2,138.44999999999723,2770,0.05,0.05,55379
2,138.94999999999735,2780,0.05,0.05,55579
2,139.44999999999746,2790,0.05,0.05,55779
2,139.94999999999757,2800,0.05,0.05,55979
2,140.4499999999977,2810,0.05,0.05,56179
2,140.9499999999978,2820,0.05,0.05,56379
2,141.4499999999979,2830,0.05,0.05,56579
2,141.94999999999803,2840,0.05,0.05,56779
2,142.44999999999814,2850,0.05,0.05,56979
2,142.94999999999825,2860,0.05,0.05,57179
2,143.44999999999837,2870,0.05,0.05,57379
2,143.94999999999848,2880,0.05,0.05,57579
2,144.4499999999986,2890,0.05,0.05,57779
2,144.9499999999987,2900,0.05,0.05,57979
2,145.44999999999882,2910,0.05,0.05,58179
2,145.94999999999894,2920,0.05,0.05,58379
2,146.44999999999905,2930,0.05,0.05,58579
2,146.94999999999916,2940,0.05,0.05,58779
2,147.44999999999928,2950,0.05,0.05,58979
2,147.9499999999994,2960,0.05,0.05,59179
2,148.4499999999995,2970,0.05,0.05,59379
2,148.94999999999962,2980,0.05,0.05,59579
2,149.44999999999973,2990,0.05,0.05,59779
2,149.94999999999985,3000,0.05,0.05,59979
2,150.44999999999996,3010,0.05,0.05,60179
2,150.95000000000007,3020,0.05,0.05,60379
2,151.4500000000002,3030,0.05,0.05,60579
2,151.9500000000003,3040,0.05,0.05,60779
2,152.45000000000041,3050,0.05,0.05,60979
2,152.95000000000053,3060,0.05,0.05,61179
2,153.45000000000064,3070,0.05,0.05,61379
2,153.95000000000076,3080,0.05,0.05,61579
2,154.45000000000087,3090,0.05,0.05,61779
2,154.95000000000098,3100,0.05,0.05,61979
2,155.4500000000011,3110,0.05,0.05,62179
2,155.9500000000012,3120,0.05,0.05,62379
2,156.45000000000132,3130,0.05,0.05,62579
2,156.95000000000144,3140,0.05,0.05,62779
2,157.45000000000155,3150,0.05,0.05,62979
2,157.95000000000167,3160,0.05,0.05,63179
2,158.45000000000178,3170,0.05,0.05,63379
2,158.9500000000019,3180,0.05,0.05,63579
2,159.450000000002,3190,0.05,0.05,63779
2,159.95000000000212,3200,0.05,0.05,63979
2,160.45000000000223,3210,0.05,0.05,64179
2,160.95000000000235,3220,0.05,0.05,64379
2,161.45000000000246,3230,0.05,0.05,64579
2,161.95000000000258,3240,0.05,0.05,64779
2,162.4500000000027,3250,0.05,0.05,64979
2,162.9500000000028,3260,0.05,0.05,65179
2,163.45000000000292,3270,0.05,0.05,65379
2,163.95000000000303,3280,0.05,0.05,65579
2,164.45000000000314,3290,0.05,0.05,65779
2,164.95000000000326,3300,0.05,0.05,65979
2,165.45000000000337,3310,0.05,0.05,66179
2,165.95000000000348,3320,0.05,0.05,66379
